REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,101,2013-05-22 07:56:34,1419.53,,1,,"b""b' any status on this icon? btw +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,102,2013-05-22 07:56:34,834.85,,1,,"b""b' +1 '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,103,2013-05-22 07:56:34,1.7,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,104,2013-05-22 07:56:34,580.18,,1,,"b""b' +1 '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,105,2013-05-22 07:56:34,1137.68,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,106,2013-05-22 07:56:34,374.55,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,107,2013-05-22 07:56:34,1024.47,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,108,2013-05-22 07:56:34,1371.55,,1,,"b""b' please note the difference between headset and headphones"," headset has a mic.'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,109,2013-05-22 07:56:34,88.85,,,1,"b""b' @dawesi Yup :) Icon has been designed and should be out in our next release.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,110,2013-05-22 07:56:34,324.3,,1,,"b""b' url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,closed,2018-06-21 18:42:21,1408.97,1,100,11,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,111,2013-05-22 07:56:34,34.42,,1,,"b'b"" @sensibleworld : Thanks for your efforts"," but it kinda looks like a ghost face to me instead of an actual headset.  Maybe I\'m in the minority though.""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,112,2013-05-22 07:56:34,915.67,,,1,"b'b"" I\'d like one with a non gender human. I;d rather use all font awesome than icons8 combo"," ![image]url in this range ![image]url  ""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,113,2013-05-22 07:56:34,216.52,,1,,"b""b' @CPOI there is another request for that: #5586 '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1146,closed,-,-,-,1,102,12,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,opened,2013-05-22 12:35:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,title,2013-05-22 12:35:16,00:00,,1,,"b""b' document no whitespace after icon in icons-ul'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,body,2013-05-22 12:35:16,00:00,,1,,"b'b"" It looks just right in the docs: url  But it won\'t work for me: url  :( That the wrapped text is not lining up on the left margin is what is bothering me. Please could you take a look? Not sure what I am missing"," or if it\'s a bug. Thanks.""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,1,2013-05-22 12:35:16,25.97,,1,,"b""b' Hi", this is happening in our project too. Meanwhile," I can provide a workaround: url  Do not leave spaces after the (take a look at the first element) In haml we used the alligators  '""",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,2,2013-05-22 12:35:16,20.33,,,1,"b""b' Woah! Thanks. It works great. I was trying to reach a workaround by fiddling with property :-|. Not sure if I should close the issue now.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,3,2013-05-22 12:35:16,6.38,,1,,"b'b"" Yep", this one is all about skipping the white space after the icon. Only way to get the layout to work properly. I\'ll close this now," unless this doesn\'t fix it for you.""'",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,closed,2013-05-22 13:27:57,52.68,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,4,2013-05-22 12:35:16,6.3,,1,,"b""b' @davegandy Can you please document this in the examples?'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,5,2013-05-22 12:35:16,21.25,,,1,"b'b"" Good call. I\'ll change this to a doc task for 3.2.0 and re-open.""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,reopened,2013-05-22 13:55:30,27.55,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,closed,2013-05-23 20:52:20,416.83,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,6,2013-05-22 12:35:16,373.92,,,1,"b'b"" Still doesn\'t work as expected"," even when no space is left after the icon element. url  Thanks.""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,7,2013-05-22 12:35:16,376.0,,1,,"b""b' url  updated the css import to 3.2.0 version'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1147,closed,-,-,-,0,6,3,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,opened,2013-05-24 16:56:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,title,2013-05-24 16:56:21,00:00,,1,,"b""b' Icon Request: icon-new-folder'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,body,2013-05-24 16:56:21,00:00,,,1,"b'b"" A new folder icon (and its alt version)", usually a folder icon like we\'ve got already," and a plus symbol. Something like that: ![icons-folder]url  Thanks for all of your hard work!""'",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,closed,2013-05-24 16:57:01,0.67,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,reopened,2013-05-24 16:57:07,0.1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,1,2013-05-24 16:56:21,235.4,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,2,2013-05-24 16:56:21,598.03,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,3,2013-05-24 16:56:21,1214.97,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,4,2013-05-24 16:56:21,925.0,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,5,2013-05-24 16:56:21,5.08,,1,,"b""b' closing this in favour of #1525 '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,closed,2015-07-16 18:34:50,97.72,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1168,closed,-,-,-,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,opened,2013-05-26 15:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,title,2013-05-26 15:55:00,00:00,,1,,"b""b' Icon Overlays (add", remove," edit...) [DO NOT +1]'""",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,body,2013-05-26 15:55:00,00:00,,,1,"b'b"" # STOP! \\xe2\\x9c\\x8b ## Read this comment: :point_right:  url  :point_left: ### Dave\'s response: url  Hey",  many times, you have an icon but you want to overlay it, e.g. with a plus symbol to indicate you want to add something or a  symbol to remove sth.  This request aims at this kind of use-case: Instead of having only a base in an icon-stack," this issue ask for an overlay (+ the desired icons).  For basic overlay functionality I\'d say two icons: Add Remove  These overlays sitting at a specific position and are significantly (maybe 3/4) smaller so the overlayed icon is still visible.  Your opinions? ""'",,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,1,2013-05-26 15:55:00,275.4,,1,,"b""b' may be related to #1179 ?'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,2,2013-05-26 15:55:00,940.25,,1,,"b'b"" I\'m closing this one", please check the referenced issue," I think they are the same thing.""'",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,closed,2013-05-27 12:10:39,1215.65,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,3,2013-05-26 15:55:00,101.48,,,1,"b'b"" No not really. It is not a specific icon", like a layer icon from the referenced issue. It\'s more related to icon stacking. A common use case. You are creating a user-management for your application. So you have a user icon for that. Now for the button to add a user, you may use the user icon and overlay it with an additional icon (like a plus sign) to indicate the add behavior. Same for removing. Maybe a little pen as an overlay to indicate edit behavior. From the fabulous silk icons: url This would be user_, user_, user_For silk there is a icon for each of these use cases, however the plus icons are repeatedly overlayed over various other icons and filename suffix with _add, _delete," _edit etc. In reality you only need the user icon plus the various overlays and you can combine them in css. Understandable now?""'",,,,,,,,,,,,,,,,
Font-Awesome,1181,open,4,2013-05-26 15:55:00,313.32,1,,,"b""b' sorry"," got it now nice idea! thanks'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,reopened,2013-05-27 19:05:27,414.8,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,5,2013-05-26 15:55:00,359.03,,,1,"b""b' I just accomplished something like what is requested here (I think) by doing this:   and it looks like this:![shot]url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,6,2013-05-26 15:55:00,1191.5,,,1,"b""b' +1 url  ![]url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,7,2013-05-26 15:55:00,813.43,,,1,b'b\' Hi,I am also very interested in this feature," like the possibility to use the stack of these 3 fa icons: ""fa-database""","fa-circle fa-inverse"" and ""fa-plus-circle"" in order to have the same result than a ""add database"" icon, such as: The idea is the following:1) Stack ""fa-circle fa-inverse"" with ""fa-plus-circle"" slightly smaller, so that the fa-circle will appears as a surround of fa-plus-circle.2) Stack ""fa-database"" big-size, with the first stacked icons small size3) Position the first stacked icons group in the bottom-rigth-corner. The idea is then to decline the database icon fa-database in a whole set: add-database, remove-database, database-warning, database-error, refresh-database, download-database, etc... Or maybe another approach, if it\\\'s not possible to stack groups of icons and groups of stacked icons, add a css style in order to create a surrounding on an icon (which will fill by the way the inner part of the icon), something like:""fa fa-plus-circle text-success fa-surround fa-surround-inverse fa-stack-bottom-right""which then would be used in the current stacked, extended with the positioning to be defined.The example would produce something like a green plus-circle surrounded (fa-surround) with black (fa-surround-inverse). Or even fa-surround-danger why not... Thank you.\''
Font-Awesome	1181	open	8	tagliala	2013-05-26 15:55:00	910.23		+1		b""b' @AlainDthanks again'",,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,9,2013-05-26 15:55:00,1155.37,,1,,"b'b"" +1 to the mini-overlays as well.  I like @AlainD\'s second method for custom building the stacks.""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,10,2013-05-26 15:55:00,937.4,,,1,"b""b' Hi there really no plan to add this issue to the milestone 5.0.0 ?Thanks.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,11,2013-05-26 15:55:00,129.27,,1,,"b""b' +1"," I have used custom CSS to achieve this in the past'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,12,2013-05-26 15:55:00,339.93,,,1,"b'b\' #5027I had the necessity to combine icons to have different ""Actions"" per ""Entity"" . My solution is the following: ![entityactionsicons]url  The action\\\'s icon can be also animated (for example the last two users). It would be great to have it as a standard feature. You can edit the property text-shadow to get an effect like this:![awesomeblue]url  ## Some example: &lt;style&gt;  .awesomeEntity", .awesomeAction {    color: white;   }  .awesomeEntity {    text-shadow: 2px 3px 5px black;  }  .awesomeAction {      font-size: 120%;    margin: 40% 0px 0px 50%;    text-shadow: -1px 0 black, 0 2px 3px black, 2px 0 3px black, 0 -1px black;  }  /* awesomeBlue */   i {    color: #2E5888;  }  {    text-shadow: -1px 0 white, 0 2px 3px black, 2px 0 3px black," 0 -1px white;  }&lt;/style&gt;  &lt;span class=""fa-stack""&gt; &lt;i class=""fa fa-user fa-stack-2x awesomeEntity"" /&gt; &lt;i class=""fa fa-spinner fa-spin fa-stack-1x awesomeAction"" /&gt;&lt;/span&gt;&lt;span class=""fa-stack awesomeBlue""&gt; &lt;i class=""fa fa-user fa-stack-2x awesomeEntity"" /&gt; &lt;i class=""fa fa-search fa-stack-1x awesomeAction"" /&gt;&lt;/span&gt; \''",,,,,,,,,,,,,,,,
Font-Awesome,1181,open,13,2013-05-26 15:55:00,933.4,1,,,"b""b' +1Another proposed solution (for add and remove):  '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,14,2013-05-26 15:55:00,977.07,,,1,"b""b' The solution of @nyon does not work on IE8 !'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,15,2013-05-26 15:55:00,1150.45,1,,,"b'b"" I\'m assigning this one to me for 5.0.0  but the cutout should not be doable automatically :disappointed:  I need a list of icons that would benefit from "," like icon-user""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,16,2013-05-26 15:55:00,1159.97,,1,,"b""b' ideally any icon should be usable in this way because one can simply not know what a site designer would like to combine. add a star? subtract a chart? duplicate a comment? other additions beyond  need to possible as well. really the overlay of _any_ two icons. IMO'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,17,2013-05-26 15:55:00,1174.15,,,1,"b""b' @craigh  I just spoke with @davegandy . Apparently there is no way to automatically cut out icons as described here: url An icon which includes + should be considered a new one. In other words", overlaying any two icons means that he should create and maintain n\\xc2\\xb2 icons.  There are good css hacks like this one: #5027 to accomplish this Apparently," at the moment a list is the best we can offer.  Of course I will leave this open and move my todo list in a new request '""",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,18,2013-05-26 15:55:00,1179.62,,1,,"b""b' @tagliala what about simply using the shadow effect as described in #5027? or simply an easy method of overlay with the assumption of using a different color as I showed [above]url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,19,2013-05-26 15:55:00,965.5,1,,,"b""b' Strange that you are currently working on this topic", as I was working since a couple of days on a prototype proposal to submit to your team. The idea is to create smaller icons, referenced as badges, and used them with the stackings. So for instance, having a set of bottom badges, always put at the same position in the bottom right corner of a the svg canvas. That way, all the icons will be placed at the same place. In order for you to understand, i published my prototype. Let me know what you think, and if we can go in that direction.Here is the link on github: url Or directly to the demo page: url  Regards,"'""",,,,,,,,,,,,,,
Font-Awesome,1181,open,20,2013-05-26 15:55:00,987.27,,1,,"b'b"" @AlainDnice workaround", but all the proposals (including mine) are actually workaround, not solutions to this issue. I will move right now the to-do list in another thread and leave this open for discussion. Feel also free to start a wiki on this topic linking to your project. The suggested css-only approaches have several issues that must me clear for anyone interestedneed of multiple stacked iconsno transparency (imagine those icons in a button with  )IE8 and IE9 [do not support ]url hard to fit at 14px icon sizeno pixel perfection at 14pxit mainly works with circular icons Since we can\'t cutout the main icon," IMHO the best workaround at the moment is still to provide a minimal set of icons which will benefit of / overlays. Then if there are special needs css-only workarounds and custom sets will do the job""'",,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,21,2013-05-26 15:55:00,1167.15,,,1,"b'b\' What do you mean @tagliala by ""benefit of overlay"" ? It is not very clear how you intent to achieve this?\''",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,22,2013-05-26 15:55:00,1178.67,,1,,"b'b"" @AlainDsorry"," I\'m not an English native speaker. Please take a look here: #5883""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,23,2013-05-26 15:55:00,1203.93,,1,,"b""b' Edit: I moved my comment to #5883.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,24,2013-05-26 15:55:00,915.7,1,,,"b'b"" # Recap  There are many proposals to approach this issue. Since the target is to stack **any** icon on **any** icon", some approaches will not work and others will have drawbacks. No silver bullets here at the moment.  Said so," please do not +1 this request: take a look at this comment and pick up the solution that will better fit your needs ## Approach 2: Automagically make new icons  **:arrow_right: url ### Pros: 1. Transparency 2. (Almost) Pixel perfect 3. Simple markup ( )  ### Cons: 1. Customization requires skills and time 2. Huge icon and stylesheet file size. 3. Not as good as handmade icons   ## Approach 3: Stack with text shadow  **:arrow_right: url  **:arrow_right: #5027**  ### Pros: 1. Transparency  ### Cons: 1. No pixel perfection at 14px 2. No support for IE8 **and** IE9 url  3. Complex markup (stack) 4. Non-transparent contours around overlay icon   ## Approach 4: Stack with badges  **:arrow_right: url ### Pros: 1. Pixel perfect  ### Cons: 1. No transparency 2. Poor IE8 support 3. Can\'t stack any icon on any icon 4. Very complex markup (stack with more than 2 icons)  **Note: This approach will not solve this issue (you can\'t actually stack any icon on any icon)**   ## Approach 5: SVG cut  **:arrow_right: url ### Pros: 1. Transparency 2. Will actually stack any icon on any icon including a cut-out as described here: url ### Cons: 1. No pixel perfection 2. Poor browser support 3. Ugly rendering 4. Extremely complex markup ""'",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,25,2013-05-26 15:55:00,722.6,,1,,"b'b"" Is there some way to automate Approach 1 (as it is the best)? I think a small specification file containing the positions of +", and X per icon is sufficient to provide enough information for a program to automatically create such icons. I don\'t know how to do the icons by manual," so this is just a guessing.""'",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,26,2013-05-26 15:55:00,870.42,,1,,"b""b' @nyon even if we can automate the process", the icon file size and the css size would increase accordingly," 1 is definitely not the way to go.'""",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,27,2013-05-26 15:55:00,889.92,,1,,"b""b' @tagliala unless you also provide a UI for people to download their custom icon set by choosing any standard icons plus any custom overlays.  Which would be quite a lot of work; on the other hand I think it would hold as a paid-for service.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,28,2013-05-26 15:55:00,235.52,,,1,b'b\' Okay, I think I found an automated way to produce icons with plus (or other fontawesome icons) on it. Here is the first prototype (positioning is not perfect atm...).  ![prototype]url  If interested and allowed by @davegandy I could create a repository containing several plus\\\'d," minus\\\'d and whatever\\\'d icons as a ""bloated"" font awesome is not wanted by everyone. Would that be okay?\''",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,29,2013-05-26 15:55:00,893.05,1,,,"b'b"" Some plus icons do match for every main icons. For instance", using the plus-circle on the bookmark, it\'s hard to guess that this is bookmark under. Sometimes, fa-plus fits better, sometimes fa-plus-circle.Besides, for some icons, sometimes it\'s best to place the plus at the bottom, sometimes it\'s best to place it at the top. For instance here," I think it has more sense to place the plus at the top corner of the bookmark icon. =""'",,,,,,,,,,,,,,,
Font-Awesome,1181,open,30,2013-05-26 15:55:00,1213.22,,,1,"b""b' Okay"," second try:![prototype2]url '""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,31,2013-05-26 15:55:00,1268.15,,,1,"b""b' hum.. Nice! The draft result is not bad.Would you mind explaining your process? It could be a nice (temporary) alternative to some users"," while wainting for the final decision.'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,32,2013-05-26 15:55:00,1280.43,,1,,"b""b' I used fontforge for the automated process. It opens the font file and parses all glyph data. Then you can apply transformations and do basic boolean operations (intersect", except, union).I think I could open a repository pushing the script file I use. Be aware," that installing fontforge means a lot of binary dependencies... :grin:'""",,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,33,2013-05-26 15:55:00,1293.17,,1,,"b""b' @nyon please share take also a look here #5883 '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,34,2013-05-26 15:55:00,1296.05,,1,,"b""b' url  I will create an installation and usage guide later.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,35,2013-05-26 15:55:00,1361.53,,,1,"b""b' @nyon thanks!'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,36,2013-05-26 15:55:00,124.92,,1,,"b""b' @tagliala Updated my repo with newest files and found a way to automatically create all webfont files. Feel free to test the fonts in different browsers.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,1181,open,37,2013-05-26 15:55:00,194.45,,,1,b'b\' In case it is useful to give one additional use case we would love badge-like icons to help us communicate status information for a fairly large set of various objects. For example," primary status indicators would be:  error (perhaps an ""x"" in a red circle) warning (perhaps a ""!"" in a  yellow orange triangle or a circle) ok (perhaps a checkmark in a green circle) I was imagining something like this (which looks pretty similar to what both AlainD and nyon are showing): ![image]url  Thank you for the fantastic icons!\''",,,,,,,,,,,,,,,,,,,,,,
