REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,body,2018-09-29 08:19:32,00:00,,1,,"b""b' Building on Archlinux gives me the following error:  Is the jemalloc installed too new?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,1,2018-09-29 08:19:32,703.57,,1,,"b""b' I have exactly the same problem too.  os: Manjaro (Archlinux) jemalloc version: 5.1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,2,2018-09-29 08:19:32,204.4,,1,,"b""b' The intention is that for jemalloc version Can you check what JEMALLOC_VERSION_MAJOR reports? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,3,2018-09-29 08:19:32,229.18,,1,,"b'b\' @gdankel my is 5. Checked with the following code:  It prints ""5"".\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,4,2018-09-29 08:19:32,51.45,,,1,"b'b"" @ftiasch Thanks! Could you also please try commenting out line 26 and see if anything changes:  //#include It\'s likely the case that jemalloc.h is getting included via one of the other headers.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,5,2018-09-29 08:19:32,23.92,,1,,"b""b' @gdankel it still presents the same error. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,6,2018-09-29 08:19:32,55.7,,1,,"b""b' OK"," you can try this patch to : '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,7,2018-09-29 08:19:32,10.45,,,1,"b""b' it works!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,closed,2018-10-11 07:43:55,1404.38,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,8,2018-09-29 08:19:32,716.5,,1,,"b'b"" I\'ll submit a proper patch there might be an issue with jemalloc version < 5 as well if the header is included via another header.  By the way"," just to make it clear (if you\'re trying to use this allocator) with this part of the code compiled if won\'t actually back the memory by huge pages.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,9,2018-09-29 08:19:32,1418.3,,1,,"b""b' There seems to be an issue with the FOLLY_HAVE_LIBJEMALLOC as well. You can try to replace that with FOLLY_USE_JEMALLOC (in the same file). This is probably the better fix in your case.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,10,2018-09-29 08:19:32,35.1,,,1,"b'b"" We\'re working on this internally :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,reopened,2018-10-12 17:48:06,604.18,0,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,11,2018-09-29 08:19:32,297.68,,,1,"b'b"" Building folly in an Ubuntu 18.04 docker container with jemalloc from head is giving me this same error. I was able to resolve it with the patch here on this issue. Is there a reason the patch can\'t be merged? Thanks""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,12,2018-09-29 08:19:32,429.67,,1,,"b""b' We did merge a different patch that seems to have worked for most folks. I will also merge the above.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,13,2018-09-29 08:19:32,433.0,,,1,"b'b"" Great"," thank you. I\'m currently applying the patch after checking out folly in our build script. I imagine there are others who will also benefit from having this merged. Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,14,2018-09-29 08:19:32,265.37,1,,,"b'b"" Sorry", I meant to follow up here. It appears that part of the problem is that jemalloc isn\'t setting its version when building from source. The configure script checks for a file called VERSION in the root of its checkout and, in my instance," that file was not there. I needed to create such a file with an appropriate version number inside to get this to work. Thanks""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,943,open,-,-,-,1,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,opened,2019-03-16 15:34:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,title,2019-03-16 15:34:01,00:00,,1,,"b""b' Fibers test fails to link as of db3f999'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,body,2019-03-16 15:34:01,00:00,,1,,"b""b' In url  now requires linking with in order to get the definition for  . This breaks the open source build"," as seen by Travis: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,1,2019-03-16 15:34:01,329.9,,,1,"b""b' Fixed in url Thanks @yfeldblum! '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,closed,2019-03-18 21:03:55,329.9,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,2,2019-03-16 15:34:01,251.17,,1,,"b""b' Opening this issue back up as", while is found now by the linker, is not found:   Any ideas? Adding in what look to be missing includes in  :   does not solve the linker issue.  I am a bit surprised to see Travis CI pass.  Edit: as shows," the symbol in question is definitely undefined in for me:   This is true for SHA  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,reopened,2019-03-19 01:15:05,251.17,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,3,2019-03-16 15:34:01,144.6,,1,,"b""b' Found the bug. Proposed PR here Summary:  will cause link errors as will not exist for mobile or Mac OS X users. This is due to the fact that will be set to  . Travis CI passes as will be set to 1 and hence the symbol will be available to avoid linker errors.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,closed,2019-03-21 21:47:18,1232.22,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1061,closed,-,-,-,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,opened,2019-03-27 17:20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,title,2019-03-27 17:20:30,00:00,,1,,"b'b"" SSLContext::authenticate peer name validation doesn\'t work""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,body,2019-03-27 17:20:30,00:00,,1,,"b'b"" The \'peerName\' parameter sets the \'peerFixedName_\' member"," which is unused.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,1,2019-03-27 17:20:30,526.48,,1,,"b""b' It is returned in [ ]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,closed,2019-03-28 02:06:59,526.48,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,2,2019-03-27 17:20:30,21.45,,1,,"b'b"" The comment on the authenticate method is:  @param peerName  If non-empty", validate that the certificate common        name of peer matches the given string (altername        name(s) are not used in this case).  This does not occur. Yes, one can access the member via the method you reference, but that\'s not the extent of what the documentation suggests.  I can re-submit," or you can re-open if you prefer.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,3,2019-03-27 17:20:30,8.13,,1,,"b""b' @djwatson @ngoyal '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,reopened,2019-03-28 02:36:34,29.58,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,4,2019-03-27 17:20:30,797.2,,1,,"b'b"" I\'m tempted to remove this parameter.  Any objections?  This can be done by adding a handshake verifier on the AsyncSSLSocket.  It doesn\'t appear that checkPeerName is used anywhere either"," but can be for logging from the application I guess.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,5,2019-03-27 17:20:30,1029.43,,1,,"b""b' I think that makes sense", fwiw. It looks like a signature and comment got out ahead of an implementation that never happened.  If you\\xe2\\x80\\x99re going to change the signature you might want to consider removing the second parameter (\\xe2\\x80\\x98checkPeerName\\xe2\\x80\\x99) as well. It appears to be similarly unused. The only downside I can see is it will break compilation of the wangle client SSL example code.  url Cleaning the meaningless \\xe2\\x80\\x98bool\\xe2\\x80\\x99 up is probably a good thing though.  I have one last observation, which is that the interaction between \\xe2\\x80\\x98authenticate\\xe2\\x80\\x99 and \\xe2\\x80\\x98setVerificationMode\\xe2\\x80\\x99 isn\\xe2\\x80\\x99t clear," at least to me. My reading of the code is that \\xe2\\x80\\x98setVerificationMode\\xe2\\x80\\x99 overrides the \\xe2\\x80\\x98authenticate\\xe2\\x80\\x99 behavior only if the SSLContext user (such as AsyncSSLSocket) is properly coded; otherwise the \\xe2\\x80\\x98authenticate\\xe2\\x80\\x99 behavior is used. But I could easily be misreading what\\xe2\\x80\\x99s going on. If the interaction happens to be obvious to you updating the comments would be appreciated.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1088,open,-,-,-,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,opened,2019-05-21 18:29:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,title,2019-05-21 18:29:14,00:00,,1,,"b""b' CHECK failed in SingletonThreadLocal.h in gcc 7.4.0 and 8.3.0 because of gcc bug'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,body,2019-05-21 18:29:14,00:00,,1,,"b'b"" As 7.4.0 is the default version that ships with Ubuntu 18.04", this might be worth working around.  Tried with both gcc 7.4.0 and 8.3.0 on Ubuntu 18.04 LTS, x86_64.  url  assumes that objects inside of functions have the same address, as they should, but that\'s not true across shared-library boundaries in gcc," see url cc: @yfeldblum @djwatson @igorcanadi""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,1,2019-05-21 18:29:14,0.68,,1,,"b""b'  Stack trace:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,2,2019-05-21 18:29:14,1425.15,,,1,"b""b' And of course this is how it would turn out!  For context", the reason for this complexity is to have very short inline paths (both a short inline fast path and a short inline slow path).  uses a more general strategy for the same effect and I am curious whether actually deals better with shared-library boundaries in practice," if in your setup you have some way to tell. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,3,2019-05-21 18:29:14,5.82,,1,,"b""b' Well"," the \\xe2\\x80\\x9cshort\\xe2\\x80\\x9d inline fast path is probably dwarfed in the case of shared libraries by how expensive GD TLS lookup is...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,4,2019-05-21 18:29:14,86.5,,1,,"b'b"" I don\'t work much with shared libraries so I\'m not sure what is the best way to solve it. Would guarding the  -cached path with something like help?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,closed,2019-05-25 01:39:06,429.87,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,5,2019-05-21 18:29:14,386.17,,,1,"b""b' Actually @yfeldblum"," I think that guarding on in a header file is not the right fix. That violates ODR when different parts of the code are compiled differently. (Compiling folly as a shared library and compiling the main executable without PIC is perfectly rrasonable)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,6,2019-05-21 18:29:14,24.9,1,,,"b""b' Hmmm is there a better idea?  How harmful is the ODR violation? Since is always-inline", the ODR violation here could only mean that some paths in the main executable will be uncached and some paths in the shared library will be cached, but AFAICT that should affect only performance and not correctness in practice (of course in theory every ODR violation is incorrect). Although this may still suffer from the bug in merging anyway.  The alternative is the approach which is fine," but it still has the same issue with the inline fast path being big and slow in shared libraries because of TLS lookup. (The fast path is there for statically-linked things.)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,reopened,2019-05-25 02:38:27,59.35,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,7,2019-05-21 18:29:14,987.18,,1,,"b""b' @yfeldblum Gate if a folly shared library is built (  at time) *and* building with gcc < 8.4.0.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,8,2019-05-21 18:29:14,0.65,,1,,"b""b' (The bug is fixed in gcc 8.4 and gcc 9)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,9,2019-05-21 18:29:14,131.05,1,,,"b'b"" Actually", building folly as a shared library makes no difference. The problem occurs if code that includes this header file is built as a shared library, regardless of folly\'s own build flags. Sigh. I guess that disabling the optimization completely for basically all released versions of gcc (except 9) is a non-starter? :)  I guess the ODR violation isn\'t *too* terrible," even though it makes me feel gross. Maybe gate it on gcc version < 8.4.0.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,10,2019-05-21 18:29:14,566.23,,1,,"b'b"" @tudor I don\'t have your setup. Can you check whether #1138 works?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,11,2019-05-21 18:29:14,800.07,,,1,"b'b"" @yfeldblum I\'ll try it today. It seems to be a rather heavyweight fix. I\'d personally prefer something that avoids the bug in gcc rather than assume that it behaves in the currently-buggy way :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,12,2019-05-21 18:29:14,94.48,,1,,"b'b"" @tudor In some ways it\'s actually a lightweight approach if it works"," since it has less per-instance TLS overhead in threads which do not participate in using that instance.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,13,2019-05-21 18:29:14,4.55,,1,,"b""b' @yfeldblum The PR worked for us.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,14,2019-05-21 18:29:14,2.4,,,1,"b""b' @tudor Thanks for testing!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,closed,2019-05-29 22:27:23,1188.93,2,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folly,1135,closed,-,-,-,2,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
