REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,28,2012-03-14 22:33:23,1148.77,1,,,b'b\' The advantage of allowing people to see their Facebook feed is this: it would go a long way in encouraging people to switch from, and eventually stop using, Facebook. One of the major difficulties of getting people to switch social networks is that they don\\\'t want to lose contact with their friends. Case in point: Google+. While their social network arguably left something to be desired to say the least, they figuratively had more money than God to create it and a vast pool of brilliant young-ish minds to dream it up. Yet still they had to coerce and sometimes, as in the case of YouTube, for example, literally force people to sign up for their service and they still do to this day. People hate change. And while they, myself included, will complain about Facebook to no end," my friends (lower case ""F"") tell me that they would be hard pressed to switch services simply because they are afraid that no one else will. While they are also afraid of learning something new their primary fear is simply of shouting into the ether and not hearing anything in return. Other than that"," I think they have little to fear as far as change is concerned. Diaspora even has a ""Like"" link under peoples\\\' posts. While I personally don\\\'t like the ""Like"" it IS there and should help belay some apprehension when considering the switch from Facebook.\\\\* If they just had their feeds from Facebook they would be happy. I don\\\'t think getting more people to switch would be hard at all if only that feature were available. At any rate"," I came across this thread after signing up for Diaspora. I wanted to be able to fully and properly promote it to my friends and I was searching for the very thing being discussed here so that I can better lure them away from the land of the Facebook. -Cyber *Concerning ""Like"": I know why Facebook will never take away the ""Like"" link or even add a ""Dislike"" option"," for that matter. I think that if they were to add an alternative to ""Like"" the problem would be this: people would use it. As it stands right now", you can post anything you wish and the only purely quantitative feedback you will ever get, aside from the number of comments," is the number of ""Likes"". I have a feeling that if they were to add a ""Dislike"" feature that many would be seriously put off by people simply ""Disliking"" their posts. I don\\\'t know why but there is something about human psychology wherein much significance is placed on things with numbers attached to them much like scoring. Right now you can only get a positive ""score"""," if you get anything at all. I would be willing to wager that if a ""Dislike"" feature were added", Facebooks numbers would be affected in a way not to Mr. Zuckerberg\\\'s liking. Yes," it\\\'s always sunny in Facebook Land... I think a good alternative would be to have some sort of neutral indicator such as ""Viewed"". It could either be automatically registered if it appears on someone elses screen or manually selected by someone if they wished to mark that post. It could be something akin to YouTube with Views", Thumbs . I really have no problem with  or Thumb . I just have this weird feeling that we\\\'re never going to see it at the likes (pun?) of Facebook...\'',,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,29,2012-03-14 22:33:23,673.42,,1,,"b'b"" I\'d like this too. Anyone working on the Facebook integration? ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,30,2012-03-14 22:33:23,847.25,1,,,"b""b' I doubt this is even workable and thus IMHO should be closed... From Facebook permission docs:url  diaspora\\\\* is a web app and thus"," will not ever be granted this permission by Facebook.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,31,2012-03-14 22:33:23,1366.73,,,1,b'b\' CybershamanX is absolutely correct here, and I\\\'m a bit concerned that the Diaspora devs don\\\'t seem to realize how important this kind of functionality is in getting people to switch.  It is a DEAL-BREAKER that Facebook content be available to new users, at least as an option, regardless of what privacy issues this might raise.  The number 1 priority for participating in social media is to be connected, and regardless of what fantastic ideals we might be pitching for joining a non-commercial decentralized one that doesn\\\'t spy on you or advertise.... it\\\'s plainly obvious that most people trade all of those things for the connectivity with just a little grumbling.  They go where the people are. Even speaking as someone who really believes 1000% in Diaspora\\\'s purpose and would love to see Facebook burn to the ground, I am STILL reluctant to join because it severs so many of my connections.  I can proselytize to my friends until I\\\'m blue in the face, but they won\\\'t switch for the same reason I hesitated, only they DON\\\'T have a tin-foil hat like mine to motivate them.  For so many people, myself included, just keeping up on Facebook is enough work, I don\\\'t need another news feed to read in a separate platform where nobody I know lives. I\\\'m reminded of the way Apple is slowly unseating the incumbant SMS protocol by providing a completely user-experience-transparent alternative (iMessage) that most people have no idea they\\\'re using.  When iOS devices message each other, they use iMessage, when they message other mobile devices they revert to SMS.  This switch is completely invisible to the user, and it would not have taken hold if it had been otherwise.  Now they\\\'ve amassed such a user base using iMessage that it is practical," even a selling point that Wifi-only devices and Macs can communicate via this protocol.  But if they had approached people 5 years ago and said ""Hey", wanna switch to iMessage? It\\\'s better in every way," but you can\\\'t communicate with anyone who uses SMS""", they would have been roundly rejected, and rightfully so. That\\\'s the kind of connectivity we need.  Regardless of how it might clutter up the Stream or compromise privacy (only for correspondence via the FB protocol yeah?), it is absolutely essential and you will not see Diaspora unseat Facebook without it.  We could even be pushy in clever little ways, like a little reminder at the bottom of FB correspondence that warns of an insecure connection," or some other ""bad network"" ""good network"" highlighting.  Privacy will come gradually instead of a complete detachment from one\\\'s less progress-minded peers.\''",,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,32,2012-03-14 22:33:23,609.08,,1,,"b'b"" @metafarion Did you read [jaywink\'s comment]url  I think the Facebook permission docs are pretty clear about this topic. That means we are not able to display Facebook content because Facebook doesn\'t allow us to do that. For me this is a and I think we should close this issue. Any objections?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,33,2012-03-14 22:33:23,25.53,,1,,"b""b' Affirm. Building applications displaying Facebook stream contents where possible in the past"," but that changed a year ago.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,34,2012-03-14 22:33:23,53.28,,1,,"b'b"" Yes", it\'s actually pretty clear, I close this," we\'re not allowed to do it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,closed,2015-04-05 00:59:08,585.55,6,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,35,2012-03-14 22:33:23,1143.2,1,,,"b'b"" In order to close this huge gap for the new users (I actually have no incentive to use Diaspora before I can integrate FB in it) I want to mention the possibility for a hack around a browser extension. The browser extension would rip the posts from the actual FB web page and display them in the diaspora news feed. I don\'t think it would be against any policies", since it\'s all happening on the user side. The ripping part won\'t be an easy task, but such a set of browser extensions (maybe using a common JS library) would benefit many projects that want to use FB content," so I guess with enough people getting behind the idea it would be possible. A link to the extension can be offered along with the existing FB integration.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,36,2012-03-14 22:33:23,1144.5,,,1,"b""b' +1. I think this is an excellent idea and would love to work on such a feature.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,37,2012-03-14 22:33:23,722.22,,1,,"b'b"" Yeah"," that seems like a decent solution in the face of an impassable TOS.  I wonder if it would have to be visibly unaffiliated with the Diaspora project to escape FB\'s wrath.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,38,2012-03-14 22:33:23,785.05,,,1,"b""b' Any solution that would be code as a browser extension and not core diaspora\\\\* code would _automatically_ be not involved with the diaspora project officially. So go ahead do what you like! :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3009,closed,-,-,-,7,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3029,closed,opened,2012-03-21 14:11:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3029,closed,title,2012-03-21 14:11:19,00:00,,1,,"b'b\' Fixed translation missing back-to-top and add traslation ""Mark unread"" /\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3029,closed,body,2012-03-21 14:11:19,00:00,,,1,"b'b\' 1.Fixed translation missing back-to-top ![]url  2.Add translation to ""Mark unread"" /![]url \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3029,closed,closed,2012-03-21 14:52:53,41.57,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3029,closed,reopened,2012-03-21 14:52:55,0.03,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3029,closed,closed,2012-03-21 16:49:39,116.73,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3029,closed,1,2012-03-21 14:11:19,158.55,,,1,"b""b' Thanks for spotting these!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3029,closed,2,2012-03-21 14:11:19,172.92,,1,,"b""b' ;]'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3029,closed,-,-,-,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,opened,2012-03-29 08:00:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,title,2012-03-29 08:00:51,00:00,,1,,"b""b' Many missing files \\xe2\\x80\\x94 broken repository commit?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,body,2012-03-29 08:00:51,00:00,1,,,"b'b"" This is a **critical** bug that stopped my pod from working right away. The following Jammit warnings are obvious symptoms of the problem: Presumably", also contains lots of messages about missing .css files, templates and other stuff. My pod is down. Which is the last safe revision / tag I should check out to make it work again? I don\'t have time to bisect it right now. This is really **bad**," to say the least.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,1,2012-03-29 08:00:51,7.77,,,1,"b""b' BTW", if it is (for some reason) impossible to keep the Github repository safe and free of showstopper bugs," it would be nice to introuce (at least) a convention based on Git tags that would inform the pod maintainers about which revisions can be safely installed and which ones are completely broken.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,2,2012-03-29 08:00:51,10.95,1,,,"b'b"" WTF?! OK"," that\'s it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,closed,2012-03-29 08:19:34,18.72,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,reopened,2012-03-29 08:25:29,5.92,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,3,2012-03-29 08:00:51,6.18,,1,,"b""b' Tried to revert back to  ", but it does **not** work. Could someone at least point me to a working revision," please?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,4,2012-03-29 08:00:51,18.07,,,1,"b'b"" The files aren\'t missing", they\'ve just been moved to the Rails asset pipeline. Jammit is no longer needed. If you want to try out the current master branch (which does work for me, aside from a few mobile UI bugs that I\'m working on), instead of Jammit you should be using  . If you\'re deploying to Heroku this should be done for you automatically on every deploy. If you\'re deploying with Capistrano and it\'s running Jammit instead of let me know and I\'ll fix that right away. If you\'re using any other method of deployment, you should remove any references to Jammit from your deploy scripts and use instead. To roll back to before the asset pipeline (and the new WIP posting features) were merged," you might want to try @9550082a949941""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,5,2012-03-29 08:00:51,149.92,,1,,"b'b""   (on the latest pull) doesn\'t work for me: I\'ll try to roll back"," since this doesn\'t look like fixing the downtime ASAP. The full follows.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,6,2012-03-29 08:00:51,15.03,,1,,"b'b"" Rolled back", but the pod still doesn\'t work," since this bug url  is yet another showstopper. The animated .gif spins forever and nothing gets loaded.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,7,2012-03-29 08:00:51,81.07,,,1,"b'b"" Interesting that isn\'t working"," with the latest pull I\'m able to precompile assets locally and on Heroku. To get to a point before #3073 you might have to go a little further back. Try @f5fdb8ade18""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,8,2012-03-29 08:00:51,175.45,,,1,b'b\' Yes," url  seems to work fine. Now I\\\'ll wait ""till further notice"" before upgrading my pod again.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,9,2012-03-29 08:00:51,2.45,,1,,"b""b' I recommend you follow this thread url the complete dev-mailing list url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,10,2012-03-29 08:00:51,40.22,,,1,"b'b"" @andrejpodzimek Glad you got it working again", I\'m still not sure why wasn\'t working for you. If you want to try again (not in your production environment, of course), maybe a fresh pull and might do the trick," I\'m so used to oh-my-zsh aliasing those kinds of things for me sometimes I forget about the :grin:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,11,2012-03-29 08:00:51,161.87,,1,,"b""b' @stevenh512 you might need to be in production or something... I think I remember @sarahmei saying something. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,12,2012-03-29 08:00:51,15.1,,1,,"b'b""   sets the environment and calls two other tasks that actually compile the assets. It runs and (on my machine"," at least). I\'ve also been able to run (while trying to figure out those last few Jasmine errors) to get uncompressed versions of the compiled assets.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,13,2012-03-29 08:00:51,571.75,,,1,"b'b\' I updated latest git but I missed the notice not to do so. but not a big deal. all you have to do is :1. Install JAVA ( java headless will work)  apt-get install openjdk-6-jre-headless (debian-ubuntu)2. modify Gemfile and these 3 lines above the line ""group :assets""  gem ""libv8"" gem ""execjs"" gem ""therubyracer""", :require =3. bundle install4. bundle exec rake assets:precompile RAILS_ENV=production 5. then restart your  server, or whatever rack server you have. :) Easy and simple. im not 100% sure if all the 3 gems are needed, but that\\\'s what I use on all of my rails projects. Why dont devs add those gems and update the Docs for the new installation.  I can update the wiki pages and docs to reflect the new assets pipeline. Should I do it?  cheers\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,14,2012-03-29 08:00:51,143.65,,,1,"b'b"" The libv8 and therubyracer gems aren\'t included in the Gemfile by default because they can cause problems on some hosting environments (especially Heroku) and they\'re pretty big dependencies that really aren\'t needed in most cases. On OSX or Windows (does anyone really do Rails development on Windows? :grin:) there\'s already an execjs compatible Javascript runtime built into the OS. In most Linux distributions", it isn\'t usually installed by default but  is compatible with execjs and is usually easy to install. The execjs gem is already included, since it\'s a dependency for uglifier. It just needs a compatible javascript runtime.  I guess this explains why didn\'t work for @andrejpodzimek though, a javascript runtime.. whether the OSX or Windows built-in runtime, ," therubyracer or (for JRuby) therubyrhino.. is a requirement for the Rails 3.1 asset pipeline.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,3078,closed,15,2012-03-29 08:00:51,10.93,,,1,"b'b"" ok thanks for explanation. I believe heroku seems to support those gems thou. I run a few apps there on both bamboo and cedar stack and they seem to install. But I realize that you are not going to run that precompile task on heroku", since it\'s read-only fs, you should precompile them locally then add the assets to GIT, doing it each time before deploying to heroku, or upload to some CDN.  So the point is, maybe those 3 gems should go inside the ASSETS group, so that heroku does not even need to install them.  In mac OS X," you are only needed to install Xcode and Xcode Command Line Tools (it needs gcc) I don\'t remember if you need nodejs if you already have java and gcc on the box (for Linux and OSX) and forget about windows :D LOL ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
