REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,64,closed,12,2011-03-09 13:47:42,888.05,,1,,"b""b' @qirtaiba", I managed SparkleShare to use my own IRC server. I am using the current git version; I am using a test repository on my own server  , this means SparkleShare will use  . When I restart Sparkleshare, the log contains: Then I stop SparkleShare and create the file this way: And when I now start SparkleShare and check the log," it will contain: I also see it is using the irc server on localhost when I connect myself using XChat.  Can you verify you are doing the same?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,64,closed,13,2011-03-09 13:47:42,616.38,,1,,"b""b' _facepalm_  I had rather than  .  Working now.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,64,closed,14,2011-03-09 13:47:42,241.02,,1,,"b""b' so IS there actually a way to completely disable the need for any IRC server?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,64,closed,15,2011-03-09 13:47:42,243.22,,1,,"b""b' Is there any documentation available?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,64,closed,16,2011-03-09 13:47:42,351.38,,1,,"b""b' kevinfaust: a combination of and not having your own IRC server running would do the trick.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,64,closed,17,2011-03-09 13:47:42,536.55,1,,,"b'b"" @kevinfaust: I had to [read the code]url  since the [announced way]url  of making it connect to a different IRC server with didn\'t work and I was wondering why. In summary: add and it should work for you without the need of setting up a filter blocking connections to the IRC server. For the record", I just installed an IRC server locally, as my repository is in a _very_ weak NAS that only has 128MB of memory. If you don\'t have the IRC server (say, you deliberately didn\'t configure one), then sparkleshare will queue the . Other than that," I am pleased in my initial experiments with sparkleshare. Hope this helps.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,64,closed,-,-,-,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,71,closed,opened,2011-03-13 11:29:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,71,closed,title,2011-03-13 11:29:29,00:00,,1,,"b""b' Crash when idle'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,71,closed,body,2011-03-13 11:29:29,00:00,,,1,"b""b' ## syslog: 13.03.11 12:22:20 [0x0-0x312312][17527] [12:22:20][Git][sparkle] Checking for remote changes...13.03.11 12:22:20 [0x0-0x312312][17527] [12:22:20][Git][sparkle] Pushing changes...13.03.11 12:22:20 [0x0-0x312312][17527] error: cannot fork() for ssh: Resource temporarily unavailable13.03.11 12:22:20 [0x0-0x312312][17527] fatal: unable to fork13.03.11 12:22:20 [0x0-0x312312][17527] error: cannot fork() for ssh: Resource temporarily unavailable13.03.11 12:22:20 [0x0-0x312312][17527] fatal: unable to fork13.03.11 12:22:20 [0x0-0x312312][17527] [12:22:20][Irc][sparkle] Trying to reconnect...13.03.11 12:22:20 [0x0-0x312312][17527] [12:22:20][Git][sparkle] Pushing failed.13.03.11 12:23:20 [0x0-0x312312][17527] [12:23:20][Git][sparkle] Checking for remote changes...13.03.11 12:23:20 [0x0-0x312312][17527] [12:23:20][Git][sparkle] Pushing changes...13.03.11 12:23:20 [0x0-0x312312][17527] Stacktrace:13.03.11 12:23:20 [0x0-0x312312][17527] at (wrapper managed-to-native)  (",intptr,intptr,intptr,&) 13.03.11 12:23:20 [0x0-0x312312][17527] at (wrapper managed-to-native)  (,intptr,intptr,intptr,&) 13.03.11 12:23:20 [0x0-0x312312][17527] at  (,) 13.03.11 12:23:20 [0x0-0x312312][17527] at  (,) 13.03.11 12:23:20 [0x0-0x312312][17527] at  () 13.03.11 12:23:20 [0x0-0x312312][17527] at (wrapper remoting-invoke-with-check)  () 13.03.11 12:23:20 [0x0-0x312312][17527] at  () 13.03.11 12:23:20 [0x0-0x312312][17527] at  (object,) 13.03.11 12:23:20 [0x0-0x312312][17527] at  (object) 13.03.11 12:23:20 [0x0-0x312312][17527] at  (object) 13.03.11 12:23:20 [0x0-0x312312][17527] at (wrapper runtime-invoke) .runtime_invoke_void__this___object (object,intptr,intptr,intptr) 13.03.11 12:23:20 [0x0-0x312312][17527] Native stacktrace:13.03.11 12:23:20 [0x0-0x312312][17527]   0 SparkleShare        0x000c6b2a mono_handle_native_sigsegv + 34313.03.11 12:23:20 [0x0-0x312312][17527]   1 SparkleShare        0x0000e40e mono_sigsegv_signal_handler + 30613.03.11 12:23:20 [0x0-0x312312][17527]   2        0x9166446b _sigtramp + 4313.03.11 12:23:20 [0x0-0x312312][17527]   3 ???           0xffffffff 0x0 + 429496729513.03.11 12:23:20 [0x0-0x312312][17527]   4 SparkleShare        0x00240f58 _wapi_handle_unref + 15913.03.11 12:23:20 [0x0-0x312312][17527]   5 SparkleShare        0x002417d5 CloseHandle + 9313.03.11 12:23:20 [0x0-0x312312][17527]   6 SparkleShare        0x001e6fa6 ves_icall_System_Diagnostics_Process_CreateProcess_internal + 134313.03.11 12:23:20 [0x0-0x312312][17527]   7 ???           0x0237e25c 0x0 + 3721686013.03.11 12:23:20 [0x0-0x312312][17527]   8 ???           0x0237d34c 0x0 + 3721300413.03.11 12:23:20 [0x0-0x312312][17527]   9 ???           0x0237c99a 0x0 + 3721052213.03.11 12:23:20 [0x0-0x312312][17527]   10  ???           0x0237c88b 0x0 + 3721025113.03.11 12:23:20 [0x0-0x312312][17527]   11  ???           0x0237c814 0x0 + 3721013213.03.11 12:23:20 [0x0-0x312312][17527]   12  ???           0x1495d9c4 0x0 + 34536493213.03.11 12:23:20 [0x0-0x312312][17527]   13  ???           0x1495cd15 0x0 + 34536168513.03.11 12:23:20 [0x0-0x312312][17527]   14  ???           0x1495cab5 0x0 + 34536107713.03.11 12:23:20 [0x0-0x312312][17527]   15  ???           0x1495c741 0x0 + 34536019313.03.11 12:23:20 [0x0-0x312312][17527]   16  ???           0x00731caa 0x0 + 754397813.03.11 12:23:20 [0x0-0x312312][17527]   17  SparkleShare        0x0000e1d9 mono_jit_runtime_invoke + 133913.03.11 12:23:20 [0x0-0x312312][17527]   18  SparkleShare        0x001de921 mono_runtime_invoke + 13813.03.11 12:23:20 [0x0-0x312312][17527]   19  SparkleShare        0x001dfa4e mono_runtime_delegate_invoke + 11113.03.11 12:23:20 [0x0-0x312312][17527]   20  SparkleShare        0x002172bd mono_async_invoke + 14813.03.11 12:23:20 [0x0-0x312312][17527]   21  SparkleShare        0x00219a9a async_invoke_thread + 74913.03.11 12:23:20 [0x0-0x312312][17527]   22  SparkleShare        0x0021b7f0 start_wrapper + 60013.03.11 12:23:20 [0x0-0x312312][17527]   23  SparkleShare        0x00259563 thread_start_routine + 19413.03.11 12:23:20 [0x0-0x312312][17527]   24  SparkleShare        0x0028a5b4 GC_start_routine + 10713.03.11 12:23:20 [0x0-0x312312][17527]   25       0x9162b85d _pthread_start + 34513.03.11 12:23:20 [0x0-0x312312][17527]   26       0x9162b6e2 thread_start + 3413.03.11 12:23:20 [0x0-0x312312][17527] Debug info from gdb:13.03.11 12:23:20 [0x0-0x312312][17527] =================================================================13.03.11 12:23:20 [0x0-0x312312][17527] Got a SIGSEGV while executing native code. This usually indicates13.03.11 12:23:20 [0x0-0x312312][17527] a fatal error in the mono runtime or one of the native libraries 13.03.11 12:23:20 [0x0-0x312312][17527] used by your application.13.03.11 12:23:20 [0x0-0x312312][17527] =================================================================13.03.11 12:23:27 [220]([0x0-0x312312][17527]) Job appears to have crashed: Abort trap## crash report: Process:   SparkleShare [17527]Path:    /Identifier:  Version:   0.1 (1)Code Type:   X86 (Native)Parent Process:  launchd [220] :   2011-03-13 12:23:20.324 +0100OS Version:  Mac OS X 10.6.6 (10J567)Report Version:  6 Exception Type:  EXC_CRASH (SIGABRT)Exception Codes: 0x0000000000000000," 0x0000000000000000Crashed Thread:  8 Application Specific Information:abort() called Thread 0:  Dispatch queue: -thread0      0x915fe0fa mach_msg_trap + 101      0x915fe867 mach_msg + 682     0x9217937f __CFRunLoopRun + 20793     0x92178464 CFRunLoopRunSpecific + 4524     0x92178291 CFRunLoopRunInMode + 975      0x92b23004 RunCurrentEventLoopInMode + 3926      0x92b22dbb ReceiveNextEventCommon + 3547      0x92b22c40 BlockUntilNextEventMatchingListInMode + 818       0x9719a78d _DPSNextEvent + 8479       0x97199fce -[NSApplication nextEventMatchingMask:untilDate:inMode:dequeue:] + 15610      0x9715c247 -[NSApplication run] + 82111      0x971542d9 NSApplicationMain + 57412  ???           0x1495a48e 0 + 34535131013  ???           0x1495a3de 0 + 34535113414  ???           0x1495a3b3 0 + 34535109115  ???           0x0073213a 0 + 754514616  ???           0x007322ac 0 + 754551617   0x0000e1d9 mono_jit_runtime_invoke + 133918   0x001de921 mono_runtime_invoke + 13819   0x001e0acc mono_runtime_exec_main + 66920   0x001dfeb6 mono_runtime_run_main + 81421   0x0009a7ce mono_jit_exec + 20022   0x00001fc4 main + 111823   0x00001b5d start + 53 Thread 1:  Dispatch queue: -manager0      0x91624982 kevent + 101      0x9162509c _dispatch_mgr_invoke + 2152      0x91624559 _dispatch_queue_invoke + 1633      0x916242fe _dispatch_worker_thread2 + 2404      0x91623d81 _pthread_wqthread + 3905      0x91623bc6 start_wqthread + 30 Thread 2:0      0x915fe0fa mach_msg_trap + 101      0x915fe867 mach_msg + 682  0x00130762 mach_exception_thread + 823  0x0028a5b4 GC_start_routine + 1074      0x9162b85d _pthread_start + 3455      0x9162b6e2 thread_start + 34 Thread 3:0      0x915fe136 semaphore_wait_trap + 101  0x00266003 mono_sem_wait + 192  0x0016fab7 finalizer_thread + 993  0x0021b7f0 start_wrapper + 6004  0x00259563 thread_start_routine + 1945  0x0028a5b4 GC_start_routine + 1076      0x9162b85d _pthread_start + 3457      0x9162b6e2 thread_start + 34 Thread 4:0      0x9162c0a6 __semwait_signal + 101      0x91657ee5 nanosleep$UNIX2003 + 1882  0x0025a30a SleepEx + 2283  0x0021cb0e ves_icall_System_Threading_Thread_Sleep_internal + 574 ???           0x0238545f 0 + 372460475 ???           0x023853df 0 + 372459196 ???           0x02381ccb 0 + 372318197 ???           0x0238161f 0 + 372301118 ???           0x0230c386 0 + 367502149  0x0000e1d9 mono_jit_runtime_invoke + 133910   0x001de921 mono_runtime_invoke + 13811   0x001dfa4e mono_runtime_delegate_invoke + 11112   0x0021b842 start_wrapper + 68213   0x00259563 thread_start_routine + 19414   0x0028a5b4 GC_start_routine + 10715       0x9162b85d _pthread_start + 34516       0x9162b6e2 thread_start + 34 Thread 5:0      0x9162c0a6 __semwait_signal + 101      0x9162bd62 _pthread_cond_wait + 11912      0x9162b8b5 pthread_cond_timedwait$UNIX2003 + 723  0x002421e5 _wapi_handle_timedwait_signal_handle + 5634  0x00257452 WaitForSingleObjectEx + 6535  0x001ce2ed ves_icall_System_Threading_Monitor_Monitor_wait + 3196 ???           0x0264763b 0 + 401382997 ???           0x02647562 0 + 401380828 ???           0x0264598d 0 + 401309579 ???           0x0238161f 0 + 3723011110  ???           0x0230c386 0 + 3675021411   0x0000e1d9 mono_jit_runtime_invoke + 133912   0x001de921 mono_runtime_invoke + 13813   0x001dfa4e mono_runtime_delegate_invoke + 11114   0x0021b842 start_wrapper + 68215   0x00259563 thread_start_routine + 19416   0x0028a5b4 GC_start_routine + 10717       0x9162b85d _pthread_start + 34518       0x9162b6e2 thread_start + 34 Thread 6:0      0x9162c0a6 __semwait_signal + 101      0x91657ee5 nanosleep$UNIX2003 + 1882  0x0025a30a SleepEx + 2283  0x002176ba monitor_thread + 634  0x0021b7f0 start_wrapper + 6005  0x00259563 thread_start_routine + 1946  0x0028a5b4 GC_start_routine + 1077      0x9162b85d _pthread_start + 3458      0x9162b6e2 thread_start + 34 Thread 7:0      0x9162c0a6 __semwait_signal + 101      0x9162bd62 _pthread_cond_wait + 11912      0x9162b8b5 pthread_cond_timedwait$UNIX2003 + 723  0x00241f00 timedwait_signal_poll_cond + 1944  0x002421c1 _wapi_handle_timedwait_signal_handle + 5275  0x00241f49 _wapi_handle_wait_signal + 526  0x0025801e WaitForMultipleObjectsEx + 12097  0x0021da68 ves_icall_System_Threading_WaitHandle_WaitAny_internal + 2008 ???           0x1495ddc8 0 + 3453659609 ???           0x1495db17 0 + 34536527110  ???           0x1495d5b5 0 + 34536389311  ???           0x00731caa 0 + 754397812   0x0000e1d9 mono_jit_runtime_invoke + 133913   0x001de921 mono_runtime_invoke + 13814   0x001dfa4e mono_runtime_delegate_invoke + 11115   0x002172bd mono_async_invoke + 14816   0x00219a9a async_invoke_thread + 74917   0x0021b7f0 start_wrapper + 60018   0x00259563 thread_start_routine + 19419   0x0028a5b4 GC_start_routine + 10720       0x9162b85d _pthread_start + 34521       0x9162b6e2 thread_start + 34 Thread 8 Crashed:0      0x9166b4fe __semwait_signal_nocancel + 101      0x9166b3e2 nanosleep$NOCANCEL$UNIX2003 + 1662      0x916e62aa usleep$NOCANCEL$UNIX2003 + 613      0x917079c8 abort + 1054  0x000c6d97 mono_handle_native_sigsegv + 9645  0x0000e40e mono_sigsegv_signal_handler + 3066      0x9166446b _sigtramp + 437  0x0024d508 CreateProcess + 33038 ???           0x03f9531a 0 + 66671386 Thread 8 crashed with X86 Thread State (32-bit):  eax: 0x0000003c  ebx: 0x9166b349  ecx: 0xb0a4698c  edx: 0x9166b4fe  edi: 0x02355850  esi: 0xb0a469e8  ebp: 0xb0a469c8  esp: 0xb0a4698c ss: 0x0000001f  efl: 0x00000247  eip: 0x9166b4fe cs: 0x00000007 ds: 0x0000001f es: 0x0000001f fs: 0x00000000 gs: 0x00000037  cr2: 0x81c1f090 Binary Images:  0x1000 0x332fe7 + 0.1 (1)  /  0x7d8000 0x7e1fef + 10.1.0 (compatibility 10.0.0)  / 0x22af000  0x22edff7 + ??? (???)  / 0x25ef000  0x2625ff7 6.2.3 (623.1)  / 0x48d3000  0x48dfff7 + 2.2.6 (2.2.6)  / Hijack  Hijack Server0x14968000 0x14971fff + 0.3.2 (0.3.2)  / AdBlock0x1497e000 0x149bbfe3 + 0.6.0 (0.6.0) /  0x159cb000 0x159ccffd + 2.9.31 (7574)  /0x159d1000 0x159d8fff + Smart Crash Reports version 1.2 (1.2) / Crash  Crash  Crash Reports0x8fe00000 0x8fe4162b  dyld 132.1 (???)  /0x90003000 0x904bcffb 0.484.20 (484.20)  /0x904bd000 0x9059aff7 4.0 (4.0)  /0x905ec000 0x905feff7 207.10 (207.10)  /0x9067d000 0x906f4ff3 1.2.2 (1.2.2)  /0x9082d000 0x9082fff7 4.0 (36638)  /0x90830000 0x9084fff7 1.6.2 (45.6)  /0x90850000 0x90887fe7 0.9.8 (compatibility 0.9.8)  /0x90888000 0x908e0fe7 2.0 (80.7)  /0x908e1000 0x90913fe3 ??? (???)  /0x90914000 0x909a6fe7 6.3 (312.7)  /0x909a7000 0x90dbdff7 219.0.0 (compatibility 1.0.0)  /0x90dbe000 0x90de5ff7 1.6.0 (1.6.0)  /0x90e27000 0x90ed4fe7 227.0.0 (compatibility 1.0.0)  /0x90ed5000 0x90ed5ff7 44 (44)  /0x90ed6000 0x90f1dffb 134.0 (1160)  /0x90f61000 0x90fa4ff7 3.5.4 (182)  /0x90fb5000 0x90fbfffb 3.11.1 (3.11.1)  /0x90fce000 0x9101fff7 1.8.2 (???)  /0x91020000 0x9112ffe7 6533.19 (6533.19.4)  /0x91130000 0x9113eff7 1.6.12 (1.6.12)  /0x9113f000 0x9114fff7  libsasl2.2.dylib 3.15.0 (compatibility 3.0.0)  /0x91150000 0x911d2ffb  SecurityFoundation ??? (???)  /0x911d3000 0x915b9ffb 3.4.1 (546)  /0x915ba000 0x915dcfef 3.6 (621.9)  /0x915fd000 0x917a4ff7 125.2.1 (compatibility 1.0.0)  /0x917a5000 0x919acfeb 5.0.3 (875)  /0x919ad000 0x91d18ff7 1.6.3 (227.34)  /0x91d19000 0x91d93fff 3.2.6 (3.2.6)  /0x91d95000 0x91dc9fe7 6.2.3 (623.1)  /0x91dca000 0x91dd4ff7 2.0.4 (34)  /0x91dd5000 0x91dd5ff7 3.6 (vecLib 3.6)  /0x91df8000 0x91ec2fef 357 (357)  /0x91ee2000 0x91f2ffeb 6.0 (6.0)  /0x91f69000 0x91f71ff7 2.3.0 (283)  /0x91f72000 0x91ff2feb 1.3.0 (1.3.0)  /0x91ff3000 0x91ff7ff7 ??? (???)  /0x91ff8000 0x9213bfef 7.6.6 (1756)  /0x9213c000 0x922b7fe7 6.6.4 (550.42)  /0x922e4000 0x9233aff7 1.1 (49.2)  /0x9233b000 0x9235cfe7 12.3 (12.3)  /0x9235d000 0x9238dff7 1.1 (49.2)  /0x9240f000 0x9253dfe7 102.1 (251)  /0x9253e000 0x92579feb ??? (???)  /0x9257a000 0x925caff7 2.0.2 (2020)  /0x92660000 0x92708ffb 3.36 (???)  /0x92777000 0x92793fe3 1.3.1 (???)  /0x92794000 0x9279dff7 12.1 (12.1)  /0x9284f000 0x928beff7 268.0.1 (compatibility 1.0.0)  /0x92aae000 0x92ab9ff7 ??? (???)  /0x92aba000 0x92aedff7 496.4 (496.4)  /0x92aee000 0x92e12fef 1.6.4 (???)  /0x92e94000 0x92ef1ff7 2.0 (???)  /0x92ef2000 0x92f2aff7 2.0 (120.1)  /0x92f2b000 0x92f2bff7 1.6 (Accelerate 1.6)  /0x92f2c000 0x92f6cff3 4.0.1 (40418)  /0x92f6d000 0x92fafff7 268.0.1 (compatibility 1.0.0)  /0x92fb0000 0x92fc5fff 6.0.1 (6.0.1)  /0x92fc6000 0x92fcaff7  IOSurface ??? (???)  /0x9303a000 0x930a8ff7 2.3 (327.6)  /0x930a9000 0x93af4ff7 6533.19 (6533.19.4)  /0x93af5000 0x93af8ffb 1.3.1 (41)  /0x93dca000 0x93dcaff7 ??? (???)  /0x93dce000 0x93e0cff7 2.3 (327.6)  /0x93e0d000 0x93e25ff7 10.6 (10.6)  /0x93e26000 0x94008fff 2.0.3 (1.0)  /0x94009000 0x94024ff7 ??? (???)  /0x94025000 0x94049ff7 ??? (???)  /0x9404a000 0x94058fe7 1.2.3 (compatibility 1.0.0)  /0x94059000 0x942ccfe7 6.6.4 (751.42)  /0x942cd000 0x9430cff7 1.0.3 (1.0.3)  /0x9430d000 0x94321ffb 3.10.35 (3.10.35)  /0x9442e000 0x94863ff7 219.0.0 (compatibility 1.0.0)  /0x94a34000 0x94d54ff3 861.23 (861.23)  /0x9504f000 0x95059fe7 3.9.3 (3.9.3)  /0x9505a000 0x9509bff7 545.0.0 (compatibility 64.0.0)  /0x9509c000 0x950b0fe7 ??? (???)  /0x950b1000 0x950c2ff7 1.6.6 (1.6.6)  /0x95122000 0x95251fe3 1.6.5 (1.6.5)  /0x95252000 0x95288fff ??? (???)  /0x95289000 0x9540bfe7 40.0.0 (compatibility 1.0.0)  /0x954e0000 0x95523ff7 ??? (???)  /0x95524000 0x95561ff7 1.10.5 (1.10.2)  /0x964b5000 0x964b8ff7 ??? (???)  /0x964e4000 0x96747fff 6.1.1 (37594)  /0x96748000 0x967acffb 72 (1.1.4)  /0x967ad000 0x96817fe7  libstdc++.6.dylib 7.9.0 (compatibility 7.0.0)  /++.6.dylib0x9683f000 0x9691afeb 1.5.9 (1.5.9)  /0x9691b000 0x96ad4feb 3.0.4 (3.0.4)  /0x96bb2000 0x96c6bfe7  libsqlite3.dylib 9.6.0 (compatibility 9.0.0)  /0x96c6c000 0x96e69ff7 6533.19 (6533.19.1)  /0x96e6a000 0x96f76ff7 ??? (???)  /0x96fa5000 0x96faaff7 10.6 (10.6)  /0x9704b000 0x97088ff7 0.484.20 (484.20)  /0x970b3000 0x970b3ff7 150 (152)  /0x970b4000 0x9714fff7 4.4 (???)  /0x97150000 0x97151ff7 1.3.0 (1.3.0)  /0x97152000 0x97a32ff7 6.6.7 (1038.35)  /0x97a33000 0x97a77ff3 2 (114)  /0x97a78000 0x97af3fff 4.10.12 (4.10.12)  /0x97af4000 0x97b1eff7 1.1 (1.1)  /0x97b25000 0x97b28fe7 315.0.0 (compatibility 1.0.0)  /0x97b29000 0x97bd9ff3 4.6.3 (4.6.3)  /0x97bda000 0x97be3ff7 2.3 (2.3)  /0x97be4000 0x97c92ff3 1.3.3 (107)  /0x97e7b000 0x97f13fe7 6.5.10 (6.5.10)  /0x97f14000 0x97f1bff3 6.1 (237.1)  /0x97f1c000 0x97f1eff7 ??? (???)  /0x98031000 0x98032ff7 1.6.5 (1.6.5)  /0x98033000 0x98134fe7  libxml2.2.dylib 10.3.0 (compatibility 10.0.0)  /0x98135000 0x98135ff7 38 (38)  /0x98136000 0x9842ffef 7.6.6 (1756)  /0x98475000 0x984d6fe7 3.5.0 (???)  /0x984d7000 0x984e2ff7 545.0.0 (compatibility 64.0.0)  /0x984e3000 0x984f3ff7 10.6 (134)  /0x984f4000 0x9853dfe7 ??? (???)  /0x9853e000 0x985e8fe7 454.11.5 (454.11.5)  /0x985e9000 0x985effe7 1.0 (6)  /0x985f0000 0x98629ff7 2.8.0 (compatibility 2.0.0)  /0x9862d000 0x98671fe7 10.6.3 (507.15)  /0x98673000 0x986cdfe7 1.3 (1.3)  /0x986ce000 0x986ceff7 6.6 (???)  /0x986cf000 0x98700ff7 ??? (???)  /0x98701000 0x98707fff 1.2.4 (91)  /0x987bd000 0x988bffef 1.1 (49.2)  /0x988c5000 0x988d2ff7 3.2.1 (3.2.1)  /0x988d3000 0x988d3ff7 3.6 (vecLib 3.6)  /0x988d4000 0x9894dff7 2.5.1 (2.5.1)  /0x9894e000 0x98a04ff7 ??? (???)  /0x98aa0000 0x98ccbff3 4.2 ({156.28})  /0x98ccc000 0x98cd0ff7 ??? (???)  /0x98d5f000 0x98e8bffb 0.484.20 (484.20)  /0x98e8c000 0x98eb2ffb 1.1.2 (1.1.2)  /0x98eb3000 0x98ed3fe7 41.0.0 (compatibility 1.0.0)  /0x98ed4000 0x98fd8fe7 0.9.8 (compatibility 0.9.8)  /0x99049000 0x99055ff7 ??? (???)  /0x99056000 0x9907eff7 3.24.0 (compatibility 3.0.0)  /0x9907f000 0x99173ff7 7.0.0 (compatibility 7.0.0)  /0x99174000 0x9917fff7 10.6.6 (256)  /0x99180000 0x99181ff7 1.1 (1)  /0x99182000 0x9921ffe3 362.2 (362.2)  /0x99220000 0x99266ff7 ??? (???)  /0x99267000 0x99a56557 1.545.0 (???)  /0x99a57000 0x99a5aff7 545.0.0 (compatibility 64.0.0)  /0xffff0000 0xffff1fff ??? (???)  /'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,71,closed,1,2011-03-13 11:29:29,77.58,,1,,"b""b' What were you doing?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,71,closed,2,2011-03-13 11:29:29,38.73,1,,,"b""b' nothing special... i had worked normal with my mac and become a message that SparcleShare had crashed.  Neither i had to receive new changes from my server nor i add new files to my local repo.No changes had done on the SparkleShare repo for more than 48 hours.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,71,closed,reopened,2011-03-19 12:37:09,67.67,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,71,closed,3,2011-03-13 11:29:29,1423.6,,1,,"b""b' This seems to be something in Mono(Mac)"," rather than SparkleShare as I see no stacktrace for that code. Did this happen again recently?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,71,closed,closed,2011-04-23 15:41:15,184.1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,71,closed,-,-,-,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,78,closed,opened,2011-03-18 09:31:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,78,closed,title,2011-03-18 09:31:26,00:00,,1,,"b""b' Name mismatch'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,78,closed,body,2011-03-18 09:31:26,00:00,,,1,b'b\' There seems to be a little problem with filenames that contains whitespaces. ;)## Logoutput: [10:24:49][Status] Number of repos syncing: 0[10:24:49][Git][EigeneMusik] Staging changes...[10:24:49][Git][EigeneMusik] Changes staged.[10:24:49][Git][EigeneMusik] Idling...[10:25:02][Event][EigeneMusik] Created \\\'  Autumn In New York \\\'[10:25:02][Event][EigeneMusik] Created \\\'  Galway \\\'[10:25:02][Event][EigeneMusik] Created \\\'  Ghost Nachricht von Sam (Theme).mp3\\\'[10:25:02][Event][EigeneMusik] Created \\\'  It_s Not Goodbye Sweet November \\\'[10:25:02][Event][EigeneMusik] Created \\\'  Only Time Sweet \\\'[10:25:02][Event][EigeneMusik] Created \\\'  Wonderful \\\'[10:25:03][Status] Number of repos syncing: 1[10:25:05][Local][EigeneMusik] Changes found, checking if settled.[10:25:09][Local][EigeneMusik] Changes found, checking if settled.[10:25:09][Local][EigeneMusik] Changes have settled," adding files...[10:25:09][Git][EigeneMusik] Staging changes...[10:25:10][Git][EigeneMusik] Changes staged.[10:25:10][Commit][EigeneMusik] added \\xe2\\x80\\x98""  Wonderful ""\\xe2\\x80\\x99 and 5 moreerror: pathspec \\\'-\\\' did not match any file(s) known to git.error: pathspec \\\'-\\\' did not match any file(s) known to git.error: pathspec \\\'\\xe2\\x80\\x99 and 5 more\\\' did not match any file(s) known to git.[10:25:10][Git][EigeneMusik] Checking for remote changes...[10:25:10][Git][EigeneMusik] Pushing changes...Everything up-to-date[10:25:10][Git][EigeneMusik] Changes pushed.[10:25:11][Status] Number of repos syncing: 0\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,78,closed,1,2011-03-18 09:31:26,134.88,,,1,"b""b' Works fine here. I think this is because of the old beta again. Will do another release this weekend.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,78,closed,closed,2011-03-18 11:46:19,134.88,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,78,closed,2,2011-03-18 09:31:26,1.13,,1,,"b""b' Oki"," thx again.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
