REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1334,closed,2,2012-07-03 17:21:50,83.35,,1,,"b'b"" Hey"," if you look at the code that doesn\'t seem right:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1334,closed,3,2012-07-03 17:21:50,30.2,,1,,"b""b' Okay"," documentation problem'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1334,closed,reopened,2012-07-03 19:49:59,113.58,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1334,closed,4,2012-07-03 17:21:50,6.65,,1,,"b'b"" Well"," I\'ve got a specific use case for being able to set model to None: I don\'t necessarily need any additional data for a plugin (e.g. an Article-Lister or something that plainly fetches instances and renders a template). It seems like there was model=None support before will this stay dropped?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1334,closed,5,2012-07-03 17:21:50,6.35,,1,,"b'b"" setting it to is still necessary for it to work. You won\'t get any additional data from it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1334,closed,closed,2012-07-31 09:19:56,809.95,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1334,closed,6,2012-07-03 17:21:50,798.72,,1,,"b""b' This is actually documented: url  I fixed the wrong error message"," which was misleading. Thanks for pointing it out!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1334,closed,-,-,-,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,opened,2012-10-19 13:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,title,2012-10-19 13:29:00,00:00,,1,,"b""b' Nested plugins'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,body,2012-10-19 13:29:00,00:00,,1,,"b""b' Support for nested plugins'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,1,2012-10-19 13:29:00,1176.75,,1,,"b""b' (strongly) -1. Not in core. Make a separate project.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,closed,2012-10-22 09:05:47,1176.78,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,reopened,2012-10-22 12:02:55,177.13,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,2,2012-10-19 13:29:00,180.28,,1,,"b'b"" Plugins in plugins needs to be in core and 90% of this code is related to that and not the column plugin. Moving the core plugins out will happen"," but this pull request is for 2.4 because we need it for 2.4. We will move out the plugins for 3.0. But we haven\'t decided yet how and when this will happen. But for now i don\'t want half the core plugins inside and the other half outside the CMS.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,3,2012-10-19 13:29:00,2.05,1,,,"b'b"" This is not about moving plugins out. this is about moving another plugin **IN**. Which in my opinion is wrong. I don\'t understand why the column plugins can\'t happily live outside the CMS. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,4,2012-10-19 13:29:00,5.12,,1,,"b""b' Because it demonstrates a new functionality of the cms... plugins in plugins. That simple.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,5,2012-10-19 13:29:00,3.83,,,1,"b""b' Which does NOT explain why it has to be in core. We can demonstrate functionality in another package just fine. We point to it from the docs.  The issue at hand here is that this is the first plugin-in-plugin. There **will** be issues with it. Which means we will have to make bugfix releases for the CMS just because of this plugin. Which will be harder in core than outside core. I see no sensible reason to have this in core vs have it outside.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,6,2012-10-19 13:29:00,3.4,,1,,"b""b' If there are issues"," they are mostly in the cms as the plugin code itself is 10-20 lines of code. This makes this argument irrelevant.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,7,2012-10-19 13:29:00,3.02,1,,,"b""b' This is really not a question of SLOC. SLOC is a pretty useless metric.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,8,2012-10-19 13:29:00,1248.72,,,1,"b""b' Could @FinalAngel please have a look at the proposed changes in the files: url url url  Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,9,2012-10-19 13:29:00,16.68,,1,,"b'b"" In general", I like where this is headed, now the plugin is no longer part of this. I would have preferred the whitespace changes in a different  of  request (to make reviewing easier as I cannot inline comment with ?w=0), but well," they\'re in there and seem to be for the better.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,10,2012-10-19 13:29:00,18.28,,1,,"b""b' Note: To better reflect what this PR is about"," I took the liberty and changed the title and description.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,11,2012-10-19 13:29:00,614.15,,1,,"b""b' @ojii could you have a look again?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,closed,2012-11-06 09:03:06,1260.18,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1488,closed,-,-,-,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,opened,2012-11-14 01:00:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,title,2012-11-14 01:00:17,00:00,,1,,"b""b' Regression in 2.3.4 LANGUAGE settings no longer function'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,body,2012-11-14 01:00:17,00:00,,1,,"b'b"" I am using the default language settings for django:LANGUAGE_CODE = \'en-us\'LANGUAGES = (  (\'en\'", gettext(\'English\')),") Except I removed the extra languages in the languages list. This throws: Language not found: en-us English is a very important language to support. Minor release shouldn\'t break basic functionality.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,1,2012-11-14 01:00:17,405.77,,,1,"b""b'   must be in  . So it should work fine if you set  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,2,2012-11-14 01:00:17,392.38,1,,,"b'b"" 1. Are you saying the Django default settings are wrong? If so"," I think a reasonable course of action would be to: 1. Submit a patch to Django for this to be changed 2. Place a giant warning sign in the documentation about using default language settings. 3. Put a note about severe backwards incompatible change and how to deal with it. 4. Save this to a non-minor release. It is traditional to not severely break installations with minor releases especially for those using default configurations.2. Is this really the right setting? url  does not list \'en\' as a valid choice.3. If I do what you suggest I get Reverse for \'pages-details-by-slug\' with arguments \'()\' and keyword arguments \'{\'slug\': u\'\'}\' not found. From rendering the menu.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,3,2012-11-14 01:00:17,68.08,,1,,"b""b' Are you sure this broke in 2.3.4? As far as I know we never tried to fall back to more general languages if you specifically ask us for a sub-language tag. The fix here is **really** simple", when defining i18n settings," use the same language codes and not different ones.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,closed,2012-11-14 15:26:31,866.23,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,4,2012-11-14 01:00:17,5.68,,1,,"b'b\' I was previously on 2.3.3. Then I upgraded to 2.3.4 without changing anything else and this started happening. Your ""fix"" does not work. Doing what was suggested throws this error on every page: Reverse for \\\'pages-details-by-slug\\\' with arguments \\\'()\\\' and keyword arguments \\\'{\\\'slug\\\': u\\\'\\\'}\\\' not found.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,5,2012-11-14 01:00:17,1.45,,1,,"b'b"" If you change language codes you\'ll also have to change the objects in the database.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,6,2012-11-14 01:00:17,300.67,,1,,"b'b"" Not sure how I\'m supposed to check in a migration to an app that isn\'t mine"," but I altered the database as you said and it did nothing to change the error.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,reopened,2012-11-14 20:49:56,323.42,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,7,2012-11-14 01:00:17,17.02,,1,,"b""b' You are sure you are on 2.3.4 and not on develop?Are you sure the  are referenced in the main ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,8,2012-11-14 01:00:17,3.67,,1,,"b'b"" From what i see we didn\'t change anything from 2.3.3 to 2.3.4 that has anything to do with the language code.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,9,2012-11-14 01:00:17,10.72,,1,,"b'b"" I\'m running off url  because I had to do some customizations for caching. I merged from right after the 2.3.4 release commit. Am I on the wrong branch maybe?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,10,2012-11-14 01:00:17,11.8,,1,,"b""b' From the commit history on your master it looks like you are merged with -cms develop'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,closed,2012-11-14 21:17:31,27.58,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,11,2012-11-14 01:00:17,46.28,1,,,"b""b' Sorry about the confusion; I use mercurial. How do I grab the correct branch? github only lists develop and reversion-compatibility.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,12,2012-11-14 01:00:17,101.02,,1,,"b""b' Which commit is the 2.3.4 release? There is no tag"," I am lost.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,13,2012-11-14 01:00:17,118.63,,,1,"b""b' Ok"," I think I figured it out. Thanks again.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1511,closed,-,-,-,2,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,opened,2012-12-01 21:29:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,title,2012-12-01 21:29:31,00:00,,1,,"b'b"" show_menu_below_id doesn\'t work for pages without softroot if it is called from subpage of a softroot""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,body,2012-12-01 21:29:31,00:00,1,,,"b'b\' I found problem with this. Lets explain with example tree structure:home ( id: home )  page in main tree 1  page in main tree 2  page in main tree 3top-menu ( id: top_menu ) ( softroot )  page in top menu 1  page in top menu 2  page in top menu 2 In the template I have:{% show_menu_below_id ""top_menu"" 0 1 1 1 ""top_"" %}and{% show_menu_below_id ""home"" 0 1 1 1 """" %} When I\\\'m in some of the main pages the ""top_menu"" is rendered", but when I\\\'m in some of the pages in top menu the main menu is not rendered. I understand that when I am on page that is inside a softroot I can\\\'t see pages that is outside this softroot. For default menu this is Ok, but when I want pages bellow id I actually want theese pages. I\\\'m using the latest stable release (2.3.4)\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,1,2012-12-01 21:29:31,1087.2,,1,,"b""b' needs a pull request with tests.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,2,2012-12-01 21:29:31,686.77,1,,,"b""b' What would the downsides be to doing something like this: [#L428]url  Maybe @evildmp could provide some insight'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,3,2012-12-01 21:29:31,24.0,,1,,"b""b' After looking a little more maybe this would be better: [#L417]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,4,2012-12-01 21:29:31,699.38,,1,,"b""b' closed in favour of #4597'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,closed,2015-10-19 15:06:56,1057.42,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,reopened,2016-03-29 20:41:42,334.77,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,5,2012-12-01 21:29:31,994.45,,1,,"b""b' If this issue is related to this url  (which is already fixed)?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,6,2012-12-01 21:29:31,1005.33,,1,,"b""b' very much likely @vstoykov /cc @-cms-core '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1546,open,-,-,-,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,opened,2012-12-06 19:29:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,title,2012-12-06 19:29:41,00:00,,1,,"b""b' fix problem when having different filename'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,body,2012-12-06 19:29:41,00:00,,1,,b'b\'  uses a regex to calculate the wymeditor files path. If is used," then the unique generated filename (e.g.: """") doesn\\\'t match the regex. While this patch fixes it", I don\\\'t know what happens if the user decides they\\\'re not using  (well, I do know, it fails). I don\\\'t know if staticfiles is required by django-cms and if there\\\'s a safer, more internally-sound way of doing this, but the bottom line is that the  , or possibly the option should be passed to the call\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,1,2012-12-06 19:29:41,820.02,,1,,"b""b' tests fail on django 1.3'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,2,2012-12-06 19:29:41,589.0,,1,,"b'b"" @digi604 do you have active? I\'m not saying it\'s OK if it fails without it"," but just to make sure what the problem is""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,3,2012-12-06 19:29:41,1243.03,,1,,"b""b' You can see the details here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,4,2012-12-06 19:29:41,5.02,,1,,"b'b"" I don\'t see anything""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,5,2012-12-06 19:29:41,2.62,,1,,b'b\' OK, I see it now. Yes, as I thought, staticfiles is not used. Well," this is not the ""correct"" fix", but there should be a way of making this work, I think, since this staicfiles storage is part of django\\\'s core\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,closed,2013-01-14 15:49:22,1219.68,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,6,2012-12-06 19:29:41,0.43,1,,,"b""b' Sorry"," my browser went crazy'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,reopened,2013-01-14 15:49:49,0.45,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,7,2012-12-06 19:29:41,8.0,,1,,"b""b' to make the thing work: add the  to the intalled apps if the version is 1.3 in '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,8,2012-12-06 19:29:41,126.38,,1,,"b'b"" yes", we agree on that," the problem\'s that that\'d make staticfiles a requirement of django-cms. There must be some kind of workaround that\'ll make it work both ways""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,9,2012-12-06 19:29:41,165.4,,1,,"b""b' ok support for django 1.3 has been droped as we support now django 1.5.... could you remerge here please so i can see if the testsuite passes?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,10,2012-12-06 19:29:41,73.17,,1,,"b""b' After rebasing on  / current testsuite: tests are ok@Lacrymology Will you take care of rebasing?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,1550,closed,11,2012-12-06 19:29:41,1052.6,,1,,"b""b' please rebase'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
