REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,body,2011-05-24 20:19:23,00:00,1,,,"b'b"" As far as I know mysql_thread_end is not a documented part of the API. What\'s more", after replacing this name with a valid one," I\'ve got another errors: [ 99%] ../../(ext_): In function  cli_safe_read\'ext_:(.text+0x8960): undefined reference to  cli_safe_read\'ext_:(.text+0x8e9c): undefined reference to ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,1,2011-05-24 20:19:23,156.77,,1,,"b""b' MySQL 5.5 build issue it seems"," something might have been removed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,2,2011-05-24 20:19:23,380.57,1,,,"b'b"" I noticed one mistake in my report: mysql_thread_end is a part of the API"," but you\'re using my_thread_end in HPHP which has been removed in MySQL 5.5. Other mentioned functions are missing too.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,closed,2011-05-25 05:16:43,537.33,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,reopened,2011-05-25 05:16:47,0.07,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,3,2011-05-24 20:19:23,46.13,,1,,"b""b' Please see the solution here url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,4,2011-05-24 20:19:23,958.38,,,1,"b'b"" We\'re closing out all bugs older than 2 months. url  If this is still an issue", please re-open it," and in order of goodness:1. Give detailed repro steps2. Write a test case in  (run it with ) and send the pull request3. Fix it in a pull request""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,closed,2013-05-13 22:01:14,1004.45,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,-,-,-,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,opened,2011-06-12 19:14:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,title,2011-06-12 19:14:22,00:00,,1,,"b""b' Support FastCGI Protocol'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,body,2011-06-12 19:14:22,00:00,,1,,"b'b"" If HipHop supported FastCGI", it might be much easier to use as a drop in replacement in current PHP stacks (Popular HTTP server + PHP FastCGI or PHP-FPM). url  I couldn\'t find any information on this topic," curious if it has been considered or addressed already.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,1,2011-06-12 19:14:22,1209.17,,1,,"b'b"" +1"," and not use tcp port just for that\'s.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,2,2011-06-12 19:14:22,1149.73,,1,,"b'b"" +1 on this The one reason I haven\'t adopted just yet.For me"," the performance gain would be eaten up by having to reverse proxy.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,3,2011-06-12 19:14:22,7.32,,1,,"b""b' iamacarpet: on some application like prestashop", the time of generation of a page is about 500ms," then reverse proxy change nothing.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,4,2011-06-12 19:14:22,680.25,,,1,"b'b"" We\'re closing out all bugs older than 2 months. url  If this is still an issue", please re-open it," and in order of goodness:1. Give detailed repro steps2. Write a test case in  (run it with ) and send the pull request3. Fix it in a pull request""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,closed,2013-05-13 22:00:50,166.47,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
